file_scenario,file_period,geo_name,ensmean,ensmax,ensmin
historical,1995,3149,5.05,5.73,4.38
historical,1995,3150,4.97,5.7,4.33
historical,1995,3151,5.1,5.68,4.53
historical,1995,3152,5,5.8,4.45
historical,1995,3153,4.13,4.68,3.75
historical,1995,3154,3.33,3.8,2.95
historical,1995,3155,4.13,4.68,3.75
historical,1995,3156,4.4,5.1,3.94
historical,1995,3158,4.27,5,3.9
historical,1995,3159,3.52,4.15,3.18
historical,1995,3160,3.52,4.15,3.18
historical,1995,3161,5.57,6.35,4.75
historical,1995,3168,4.99,5.78,4.22
historical,1995,3170,5.05,6.05,4.35
historical,1995,3171,4.99,5.78,4.22
historical,1995,3172,5.07,5.93,4.34
historical,1995,3173,5.15,6.08,4.45
historical,1995,3174,5.1,6.1,4.4
historical,1995,3175,4.97,5.86,4.27
historical,1995,3177,4.98,6.03,4.35
historical,1995,3178,4.66,5.53,4.12
historical,1995,3179,5.05,6.05,4.35
historical,1995,3180,4.4,5.1,3.94
historical,1995,3181,6.51,7.75,5.65
historical,1995,3182,6.51,7.75,5.65
historical,1995,3183,6.51,7.75,5.65
historical,1995,3184,6.51,7.75,5.65
historical,1995,3185,6.51,7.75,5.65
historical,1995,3195,5.15,6.08,4.45
historical,1995,3196,5.15,6.08,4.45
historical,1995,3197,4.94,5.8,4.25
historical,1995,3198,4.53,5.25,3.85
historical,1995,3199,4.05,4.82,3.45
historical,1995,3200,4.53,5.25,3.85
historical,1995,3201,4.53,5.25,3.85
historical,1995,3205,6.51,7.75,5.65
historical,1995,3206,6.51,7.75,5.65
historical,1995,3207,6.79,7.9,5.8
historical,1995,3211,6.43,7.71,5.4
historical,1995,3212,5.86,7.04,4.86
historical,1995,3213,5.34,6.56,4.46
historical,1995,3214,5.08,6.2,4
historical,1995,3215,4.64,5.7,3.75
historical,1995,3216,4.09,5.02,3.37
historical,1995,3217,4.03,4.87,3.32
historical,1995,3218,4.72,5.87,3.8
historical,1995,3219,5.03,6.15,3.95
historical,1995,3220,4.2,5.2,3.5
historical,1995,3221,4.64,5.8,3.76
historical,1995,3222,3.64,4.45,3.05
historical,1995,3223,3.31,4,2.95
historical,1995,3224,4.12,4.95,3.3
historical,1995,3225,3.39,4.2,2.93
historical,1995,3226,3.47,4.4,2.9
historical,1995,3227,3.84,4.65,3.18
historical,1995,3228,4.01,4.74,3.34
historical,1995,3231,2.78,3.52,2.35
historical,1995,3232,1.78,2.45,1.46
historical,1995,3233,1.68,2.26,1.33
historical,1995,3234,1.32,1.82,1.07
historical,1995,3235,2.87,3.71,2.37
historical,1995,3236,2.11,2.9,1.65
historical,1995,3237,2.09,2.77,1.67
historical,1995,3238,1.86,2.51,1.45
historical,1995,3239,2.65,3.5,2.1
historical,1995,3240,3.82,4.79,3.06
historical,1995,3241,4.39,5.37,3.62
historical,1995,3242,4.24,5.24,3.52
historical,1995,3243,3.63,4.5,3
historical,1995,3249,4.15,5.06,3.45
historical,1995,3250,4.84,5.85,4.05
historical,1995,3251,6.99,8.03,5.95
historical,1995,3254,6.04,6.9,5.12
historical,1995,3260,6.52,7.62,5.45
historical,1995,3264,6,7.2,4.99
historical,1995,3265,5.88,7.09,4.88
historical,1995,3266,4.79,5.72,3.99
historical,1995,3267,4.65,5.5,3.93
historical,1995,3268,4.46,5.38,3.78
historical,1995,3269,3.62,4.36,3.05
historical,1995,3270,4.71,5.33,4.12
historical,1995,3271,7.66,8.91,6.59
historical,1995,3272,6.83,8.02,5.85
historical,1995,3273,6.05,7.19,5.2
historical,1995,3274,5.74,6.84,4.99
historical,1995,3276,4.46,5.42,3.66
historical,1995,3278,4.9,6.25,3.98
historical,1995,3279,4.96,6.13,4.08
historical,1995,3281,4.53,5.68,3.64
historical,1995,3282,4.14,5.1,3.35
historical,1995,3283,4.09,5.04,3.3
historical,1995,3284,4.1,5.01,3.3
historical,1995,3285,4.04,4.97,3.26
historical,1995,3286,4.24,5.07,3.42
historical,1995,3287,4.39,5.32,3.61
historical,1995,3289,5.18,6.18,4.38
historical,1995,3292,3.52,4.19,2.98
historical,1995,3293,6.57,7.78,5.84
historical,1995,3294,6.96,8.07,6.28
historical,1995,3300,6.55,7.54,5.77
historical,1995,3301,6.21,7.17,5.42
historical,1995,3302,6.02,6.94,5.11
historical,1995,3303,4.48,5.24,3.67
historical,1995,3304,3.98,4.66,3.31
historical,1995,3305,2.71,3.26,2.12
historical,1995,3309,5.51,6.28,4.65
historical,1995,3310,6.7,7.65,5.76
historical,1995,3311,8.48,9.53,7.66
historical,1995,3312,8.98,9.98,8.25
historical,1995,3314,8.79,9.86,8.11
historical,1995,3315,9.23,10.25,8.47
historical,1995,3317,12.41,13.39,11.59
historical,1995,3318,13,14.09,12.21
historical,1995,3319,14.03,15.3,13.15
historical,1995,3321,5.85,6.95,4.92
historical,1995,3322,7.65,8.9,6.5
historical,1995,3323,8.19,9.45,7.11
historical,1995,3324,8.12,9.37,6.99
historical,1995,3325,8.11,9.4,6.9
historical,1995,3328,5.43,6.56,4.53
historical,1995,3329,5.76,6.82,4.83
historical,1995,3330,6.71,7.86,5.77
historical,1995,3331,4.82,5.96,3.99
historical,1995,3332,5.08,6.22,4.28
historical,1995,3333,4.38,5.41,3.62
historical,1995,3334,3.3,4.32,2.62
historical,1995,3335,7.28,8.38,6.2
historical,1995,3336,7.16,8.25,6.15
historical,1995,3337,6.55,7.7,5.65
historical,1995,3338,7.62,8.9,6.43
historical,1995,3340,6.14,7.37,5.24
historical,1995,3341,4.42,5.42,3.59
historical,1995,3342,3.3,4.26,2.65
historical,1995,3345,2.45,3.3,1.75
historical,1995,3350,3.81,4.88,3.08
historical,1995,3351,6.75,7.95,5.98
historical,1995,3352,5.51,6.55,4.75
historical,1995,3355,4.25,5.37,3.43
historical,1995,3356,3.93,4.99,3.19
historical,1995,3357,3.03,4.02,2.33
historical,1995,3358,4.36,5.38,3.58
historical,1995,3360,6.39,7.62,5.61
historical,1995,3361,7.38,8.6,6.53
historical,1995,3363,4.51,5.44,3.78
historical,1995,3364,6.49,7.37,5.61
historical,1995,3370,7.81,8.61,7.17
historical,1995,3371,9.45,10.18,8.71
historical,1995,3373,6.51,7.69,5.74
historical,1995,3374,9.15,10.06,8.41
historical,1995,3375,7.2,8.39,6.44
historical,1995,3377,8.24,9.28,7.53
historical,1995,3378,7.7,8.88,7.01
historical,1995,3379,7.19,8.35,6.54
historical,1995,3380,11.06,12.15,10.16
historical,1995,3381,8.9,9.94,8.14
historical,1995,3384,10.67,11.5,9.71
historical,1995,3385,12.7,13.96,11.5
historical,1995,3387,13.92,15.22,12.6
historical,1995,3388,16.37,18.3,14.7
historical,1995,3390,17.65,19.55,16.02
historical,1995,3391,23.28,24.96,21.66
historical,1995,3392,19.31,20.95,17.59
historical,1995,3393,21.87,23.54,20.29
historical,1995,3395,24.29,26.12,22.57
historical,1995,3396,25.7,27.63,24.02
historical,1995,3400,15.7,17.62,14.18
historical,1995,3401,14.28,15.68,13.14
historical,1995,3407,10.56,11.58,9.86
historical,1995,3409,14.51,15.89,13.48
historical,1995,3412,15.89,17.23,14.91
historical,1995,3413,15.38,16.72,14.41
historical,1995,3414,20.95,23.01,19.37
historical,1995,3415,18.25,20.08,16.9
historical,1995,3418,20.08,22.16,18.65
historical,1995,3419,17.92,19.67,16.66
historical,1995,3420,19.43,21.34,18.09
historical,1995,3423,24.06,26.17,22.32
historical,1995,3424,25.71,27.69,23.94
historical,1995,3427,6.38,7.53,5.53
historical,1995,3428,6.61,7.78,5.68
historical,1995,3429,5.93,7.16,5.12
historical,1995,3430,5.69,6.94,4.89
historical,1995,3431,4.3,5.31,3.62
historical,1995,3432,5.12,6.3,4.35
historical,1995,3433,4.53,5.45,3.8
historical,1995,3434,4.26,5,3.51
historical,1995,3435,4.07,4.91,3.23
historical,1995,3437,3.66,4.67,2.96
historical,1995,3438,3.28,4.17,2.57
historical,1995,3440,3.07,4.02,2.25
historical,1995,3441,2.55,3.25,1.73
historical,1995,3442,2.9,3.65,2.04
historical,1995,3444,5.87,6.74,4.93
historical,1995,3446,6.58,7.56,5.72
historical,1995,3447,6.66,7.62,5.82
historical,1995,3448,8.16,9.1,6.98
historical,1995,3450,8.67,9.47,7.58
historical,1995,3451,7.93,8.83,6.93
historical,1995,3453,9.03,9.79,7.89
historical,1995,3458,3.22,4.13,2.44
historical,1995,3460,3.73,4.65,2.95
historical,1995,3461,5.2,6.07,4.34
historical,1995,3462,10.03,10.77,8.89
historical,1995,3463,11.54,12.28,10.18
historical,1995,3464,11.83,12.54,10.51
historical,1995,3465,11.16,11.86,10.02
historical,1995,3467,9.76,10.62,8.86
historical,1995,3468,7.67,8.73,6.91
historical,1995,3469,6.86,7.93,6.12
historical,1995,3472,13.02,13.75,11.5
historical,1995,3475,14.23,15.03,12.6
historical,1995,3477,15.27,16.42,13.63
historical,1995,3478,12.58,13.61,11.24
historical,1995,3480,19.74,21.23,17.96
historical,1995,3482,21.7,23.06,20.21
historical,1995,3483,23.3,24.82,21.81
historical,1995,3485,25.11,26.9,23.47
historical,1995,3487,26.04,27.97,24.26
historical,1995,3488,26.57,28.54,24.79
historical,1995,3489,27.68,29.73,25.71
historical,1995,3490,27.73,30.1,25.83
historical,1995,3491,27.1,29,25.35
historical,1995,3494,31.06,33.62,28.94
historical,1995,3496,29.91,32.31,27.84
historical,1995,3498,31.3,33.62,29.25
historical,1995,3500,32.1,34.65,30.02
historical,1995,3501,31.01,33.59,28.86
historical,1995,3505,31.5,34.03,29.41
historical,1995,3506,27.95,30.49,26.16
historical,1995,3507,28.78,31.01,26.75
historical,1995,3509,28.4,30.67,26.52
historical,1995,3512,27.78,30.58,25.87
historical,1995,3515,12.29,12.94,10.81
historical,1995,3516,14.91,15.81,13.27
historical,1995,3517,17.2,18.31,15.41
historical,1995,3518,17.46,18.57,15.57
historical,1995,3520,18.65,19.86,16.71
historical,1995,3521,6.22,7.06,5.46
historical,1995,3522,6.86,7.72,5.94
historical,1995,3523,10.01,10.8,8.63
historical,1995,3525,19.9,21.25,18.1
historical,1995,3527,21.97,23.39,20.34
historical,1995,3529,23.22,24.68,21.67
historical,1995,3530,24.06,25.59,22.54
historical,1995,3531,25.69,27.31,24.23
historical,1995,3533,27.21,29.16,25.53
historical,1995,3537,21.74,23.15,19.94
historical,1995,3540,23.09,24.63,21.61
historical,1995,3542,23.59,25.2,22.11
historical,1995,3544,25.52,27.16,24.01
historical,1995,3546,28.66,30.61,26.84
historical,1995,3549,30.53,32.96,28.43
historical,1995,3550,10.91,11.45,9.48
historical,1995,3551,12.11,12.82,10.54
historical,1995,3555,9.52,10.1,8.42
historical,1995,3556,13.3,14.02,11.73
historical,1995,3557,11.92,12.7,10.17
historical,1995,3558,13.73,14.51,11.79
historical,1995,3559,12.94,13.69,11.11
historical,1995,3561,14.97,16.22,13.03
historical,1995,3562,18.72,20.02,17.02
historical,1995,3563,16.48,17.8,14.75
historical,1995,3564,17.88,19.3,16.17
historical,1995,3565,17.31,18.56,15.51
historical,1995,3566,20.44,21.94,18.71
historical,1995,3567,20.83,22.27,19.05
historical,1995,3568,21.55,23.09,19.71
historical,1995,3570,15.39,16.35,13.63
historical,1995,3571,16.97,18.06,15.32
historical,1995,3572,17.07,18.28,15.39
historical,1995,3573,18.74,20.09,17
historical,1995,3575,20.58,21.97,18.69
historical,1995,3576,21.46,22.9,19.49
historical,1995,3579,23.3,24.95,21.6
historical,1995,3580,22.42,23.95,20.69
historical,1995,3581,23.83,25.54,22.17
historical,1995,3583,24.79,26.6,23.15
historical,1995,3584,24.82,26.6,23.14
historical,1995,3585,25.61,27.32,24.04
historical,1995,3586,25.33,27.09,23.65
historical,1995,3588,25.7,27.45,24.02
historical,1995,3589,25.7,27.45,24.02
historical,1995,3590,26.17,28.1,24.48
historical,1995,3591,26.24,28.11,24.54
historical,1995,3594,26.82,28.65,25.18
historical,1995,3595,26.05,27.85,24.38
historical,1995,3596,26.96,28.75,25.4
historical,1995,3597,29.12,31.2,27.36
historical,1995,3599,30.22,32.39,28.52
historical,1995,3607,11.54,12.4,9.88
historical,1995,3608,11.49,12.41,9.87
historical,1995,3610,12.05,13.26,10.38
historical,1995,3612,11.78,12.66,10.1
historical,1995,3614,12.39,13.7,10.66
historical,1995,3616,12.69,13.94,10.82
historical,1995,3617,12.93,14.2,11.04
historical,1995,3618,13.1,14.37,11.18
historical,1995,3620,14.21,15.67,12.27
historical,1995,3621,15.53,17.01,13.63
historical,1995,3622,15.58,17.13,13.71
historical,1995,3623,13.26,14.26,11.29
historical,1995,3624,13.66,14.8,11.63
historical,1995,3629,14.28,15.73,12.49
historical,1995,3630,14.01,15.22,12.41
historical,1995,3631,14.18,15.37,12.56
historical,1995,3633,15.43,16.7,13.62
historical,1995,3634,16.25,17.78,14.5
historical,1995,3635,17.39,19.08,15.61
historical,1995,3636,18.9,20.75,17.15
historical,1995,3637,19.27,21.16,17.47
historical,1995,3638,17.93,19.66,16.12
historical,1995,3639,17.88,19.56,16.03
historical,1995,3640,19.58,21.43,17.82
historical,1995,3641,20.57,22.52,18.87
historical,1995,3644,21.98,23.91,20.46
historical,1995,3646,16.51,17.89,14.79
historical,1995,3647,15.27,16.42,13.6
historical,1995,3649,19.63,21.5,17.78
historical,1995,3658,5.27,6.01,4.51
historical,1995,3659,7.63,8.44,6.61
historical,1995,3660,7.47,8.27,6.47
historical,1995,3662,9.69,10.49,8.3
historical,1995,3663,10.84,11.69,9.33
historical,1995,3664,8.75,9.47,7.54
historical,1995,3665,10.41,11.28,8.86
historical,1995,3666,8.89,9.81,7.59
historical,1995,3669,10.15,11.21,8.72
historical,1995,3670,11.59,12.64,10.11
historical,1995,3672,13.81,15.08,12.15
historical,1995,3673,11.02,12.12,9.5
historical,1995,3675,13.91,15.07,12.3
historical,1995,3677,15.44,16.68,13.68
historical,1995,3678,10.27,11.4,9.02
historical,1995,3682,18.18,19.66,16.73
historical,1995,3683,15.32,16.52,13.75
historical,1995,3685,20.89,22.65,19.51
historical,1995,3687,21.96,23.82,20.62
historical,1995,3688,14.69,15.87,13.13
historical,1995,3690,14.8,15.84,13.34
historical,1995,3691,8.12,9.2,6.79
historical,1995,3695,8.28,9.35,6.86
historical,1995,3697,1.99,2.86,1.27
historical,1995,3698,1.86,2.75,1.16
historical,1995,3699,0.43,0.68,0.25
historical,1995,3700,8.35,9.33,6.85
historical,1995,3701,3.83,4.78,2.94
historical,1995,3704,4.74,5.87,3.57
historical,1995,3705,6.79,7.86,5.43
historical,1995,3707,3.01,3.92,2.29
historical,1995,3708,9.16,10.37,7.56
historical,1995,3709,6.75,7.89,5.29
historical,1995,3711,2.14,2.86,1.44
historical,1995,3712,3.23,4.06,2.57
historical,1995,3713,3.13,4.05,2.32
historical,1995,3714,6.61,7.57,5.74
historical,1995,3715,6.46,7.38,5.43
historical,1995,3717,4.67,5.42,4.01
historical,1995,3718,6.81,7.64,5.98
historical,1995,3719,6.99,7.94,5.99
historical,1995,3720,6.8,7.73,5.82
historical,1995,3722,5.63,6.59,4.65
historical,1995,3723,2.7,3.53,1.98
historical,1995,3725,16.17,17.53,14.37
historical,1995,3726,16.94,18.42,15.02
historical,1995,3727,18.18,19.81,16.22
historical,1995,3728,19.09,20.84,17.22
historical,1995,3730,20.8,22.59,19.14
historical,1995,3732,9.69,10.75,8.3
historical,1995,3733,6.66,7.51,5.37
historical,1995,3735,11.32,12.45,9.79
historical,1995,3737,3.16,3.93,2.35
historical,1995,3738,7.32,8.42,5.67
historical,1995,3739,6.77,7.8,5.13
historical,1995,3740,2.92,3.8,2.06
historical,1995,3741,0.87,1.32,0.54
historical,1995,3744,1.68,2.67,1.02
historical,1995,3746,12.75,13.82,11.18
historical,1995,3747,9.28,10.3,7.82
historical,1995,3749,6.74,7.71,5.25
historical,1995,3750,6.06,7.08,5.36
historical,1995,3751,5.61,6.58,4.96
historical,1995,3752,6.23,7.28,5.48
historical,1995,3753,5.74,6.69,5.05
historical,1995,3754,5.91,7.06,5.16
historical,1995,3755,5.81,6.9,5.05
historical,1995,3756,5.03,5.98,4.34
historical,1995,3757,3.69,4.47,3.05
historical,1995,3758,4.07,4.71,3.46
historical,1995,3759,5.38,6.6,4.78
historical,1995,3760,4.82,5.88,4.3
historical,1995,3761,5,6.08,4.46
historical,1995,3762,5.38,6.1,4.7
historical,1995,3763,3.13,3.72,2.63
historical,1995,3764,6.1,6.85,5.28
historical,1995,3765,3.63,4.43,3.15
historical,1995,3766,2.79,3.38,2.35
historical,1995,3767,2.79,3.38,2.35
historical,1995,3770,4.47,5.43,3.97
historical,1995,3775,4.28,5.29,3.75
historical,1995,3777,2.6,3.32,2.11
historical,1995,3778,1.27,1.91,0.8
historical,1995,3779,1,1.77,0.54
historical,1995,3781,2.9,3.49,2.5
historical,1995,3782,2.89,3.51,2.49
historical,1995,3783,2.53,3.21,2.01
historical,1995,3785,3.8,4.4,3.43
historical,1995,3786,3.8,4.4,3.43
historical,1995,3787,3.33,3.8,2.95
historical,1995,3788,2.79,3.38,2.35
historical,1995,3789,3.16,3.76,2.76
historical,1995,3791,3.16,3.76,2.76
historical,1995,3792,2.52,3.12,2.1
historical,1995,3793,2.52,3.12,2.1
historical,1995,3795,2.92,3.57,2.42
historical,1995,3796,3.75,4.55,3.29
historical,1995,3797,2.03,2.73,1.51
historical,1995,3799,1.36,2.09,0.89
historical,1995,3802,4.8,5.78,4.24
historical,1995,3803,4.94,6.03,4.35
historical,1995,3804,3.82,4.57,3.43
historical,1995,3805,4.62,5.65,4.1
historical,1995,3806,4.36,5.23,3.86
historical,1995,3807,4.32,5.17,3.83
historical,1995,3808,2.88,3.46,2.5
historical,1995,3809,4.1,4.8,3.62
historical,1995,3810,4.09,4.83,3.47
historical,1995,3812,3.61,4.39,3.05
historical,1995,3813,3.09,3.85,2.63
historical,1995,3814,3.85,4.69,3.29
historical,1995,3815,3.63,4.51,3.12
historical,1995,3816,3.26,4.09,2.72
historical,1995,3818,2.79,3.65,2.32
historical,1995,3820,3.07,4.03,2.54
historical,1995,3821,2.8,3.77,2.32
historical,1995,3822,2.91,3.9,2.43
historical,1995,3823,2.75,3.71,2.25
historical,1995,3824,2.81,3.77,2.3
historical,1995,3825,1.92,2.83,1.45
historical,1995,3831,2.32,3.19,1.89
historical,1995,3832,1.67,2.27,1.22
historical,1995,3833,1.37,2.05,0.96
historical,1995,3835,1.9,2.7,1.39
historical,1995,3840,2.96,4.11,2.38
historical,1995,3842,2.45,3.48,1.87
historical,1995,3844,3.15,4.39,2.51
historical,1995,3847,3.92,5.26,3.2
historical,1995,3850,5.25,6.68,4.52
historical,1995,3851,4.4,5.82,3.66
historical,1995,3852,5.19,6.62,4.45
historical,1995,3854,4.19,5.72,3.51
historical,1995,3856,4.02,5.39,3.39
historical,1995,3857,4.37,5.87,3.67
historical,1995,3858,1.85,2.69,1.39
historical,1995,3859,5.21,6.8,4.4
historical,1995,3860,2.94,4,2.35
historical,1995,3862,1.96,2.77,1.51
historical,1995,3864,3.93,5.32,3.19
historical,1995,3865,4.07,5.47,3.39
historical,1995,3869,2.33,3.26,1.81
historical,1995,3870,1.45,2.15,1.01
historical,1995,3871,1.96,2.8,1.48
historical,1995,3873,2.76,3.91,2.13
historical,1995,3874,3.42,4.69,2.78
historical,1995,3875,2.68,3.67,2.07
historical,1995,3878,5.09,6.55,4.42
historical,1995,3880,4.62,5.92,3.95
historical,1995,3882,4.21,5.4,3.45
historical,1995,3885,1.65,2.42,1.17
historical,1995,3886,4.39,5.83,3.55
historical,1995,3887,3.33,4.57,2.69
historical,1995,3888,1.73,2.63,1.24
historical,1995,3889,1.94,2.96,1.37
historical,1995,3890,1.07,1.74,0.65
historical,1995,3891,0.42,0.73,0.17
historical,1995,3892,0.18,0.39,0.03
historical,1995,3893,2.11,3.05,1.49
historical,1995,3895,1.82,2.67,1.25
historical,1995,3896,0.81,1.41,0.47
historical,1995,3898,0.31,0.73,0.14
historical,1995,3900,0.25,0.61,0.1
historical,1995,3902,4.22,5.45,3.45
historical,1995,3903,3.8,5.1,3.1
historical,1995,3904,4.22,5.4,3.5
historical,1995,3909,3.91,5.19,3.26
historical,1995,3910,4.28,5.03,3.6
historical,1995,3911,3.82,4.6,3.25
historical,1995,3912,4.41,5.25,3.75
historical,1995,3913,4.55,5.35,4
historical,1995,3915,3.4,4.17,2.87
historical,1995,3918,3.83,4.5,3.2
historical,1995,3921,4.55,5.35,4
historical,1995,3933,3.68,4.47,3.17
historical,1995,3945,2.11,2.92,1.7
historical,1995,3946,2.04,2.8,1.65
historical,1995,3950,2.03,2.82,1.57
historical,1995,3951,2.25,3.03,1.82
historical,1995,3953,2.27,3.1,1.82
historical,1995,3954,2.58,3.4,2.22
historical,1995,3956,2.4,3.23,2.05
historical,1995,3957,2.11,2.98,1.74
historical,1995,3958,2.25,3.05,1.92
historical,1995,3959,2.22,2.98,1.91
historical,1995,3960,1.61,2.22,1.22
historical,1995,3962,1.43,2.08,1.01
historical,1995,3964,2.33,3.2,1.9
historical,1995,3965,2.45,3.33,1.97
historical,1995,3966,2.16,2.97,1.74
historical,1995,3967,2.73,3.6,2.25
historical,1995,3971,2.36,3.29,1.85
historical,1995,3975,4.73,5.68,4.12
historical,1995,3976,4.79,5.82,4.22
historical,1995,3977,4.46,5.29,3.82
historical,1995,3978,4.67,5.54,4.01
historical,1995,3979,2.55,3.31,2.2
historical,1995,3980,4.73,5.62,3.98
historical,1995,3981,3.91,4.79,3.29
historical,1995,3984,3.2,4.03,2.72
historical,1995,3987,2.86,3.78,2.42
historical,1995,3988,2.29,3.18,1.85
historical,1995,3995,2.86,3.54,2.56
historical,1995,3996,2.68,3.44,2.33
historical,1995,4000,3.55,4.5,2.97
historical,1995,4005,3.17,3.6,2.6
historical,1995,4006,3.55,4.5,2.97
historical,1995,4007,3.17,3.6,2.6
historical,1995,4008,3.1,3.65,2.55
historical,1995,4009,3.17,3.6,2.6
historical,1995,4010,3.17,3.6,2.6
historical,1995,4011,3.17,3.6,2.6
historical,1995,4012,3.1,3.65,2.55
historical,1995,4013,3.03,3.7,2.5
historical,1995,4014,3.03,3.7,2.5
historical,1995,4017,3.87,4.88,3.35
historical,1995,4018,3.53,4.48,3
historical,1995,4019,2.31,2.65,2
historical,1995,4020,2.03,2.4,1.7
historical,1995,4021,2.03,2.4,1.7
historical,1995,4022,2.03,2.4,1.7
historical,1995,4030,3.55,4.5,2.97
historical,1995,4031,3.54,4.49,2.99
historical,1995,4032,3.53,4.48,3
historical,1995,4034,3.53,4.48,3
historical,1995,4035,4.03,5.25,3.5
historical,1995,4036,4.29,5.47,3.78
historical,1995,4037,4.25,5.47,3.52
historical,1995,4051,3.92,5.4,3.35
historical,1995,4053,3.98,5.33,3.42
historical,1995,4054,3.98,5.33,3.42
historical,1995,4055,4.07,5.38,3.3
historical,1995,4059,3.92,5.4,3.35
historical,1995,4060,3.92,5.4,3.35
historical,1995,4061,3.89,5.28,3.07
historical,1995,4064,3.92,5.4,3.35
historical,1995,4065,3.92,5.4,3.35
historical,1995,4066,3.89,5.28,3.07
historical,1995,4067,4.37,5.85,3.7
historical,1995,4068,4.37,5.85,3.7
historical,1995,4069,4.94,6.21,4.1
historical,1995,4070,8.02,9.35,7.15
historical,1995,4073,4.82,6.3,4.05
historical,1995,4074,6.11,7.47,5.35
historical,1995,4075,4.82,6.3,4.05
historical,1995,4076,6.67,8.09,5.86
historical,1995,4077,6.42,7.9,5.6
historical,1995,4078,7.23,8.7,6.38
historical,1995,4101,4.37,5.85,3.7
historical,1995,4102,3.76,4.75,3.19
historical,1995,4103,3.98,5,3.4
historical,1995,4104,4.82,6.3,4.05
historical,1995,4105,3.98,5,3.4
historical,1995,4106,4.82,6.3,4.05
historical,1995,4107,3.98,5,3.4
historical,1995,4108,3.98,5,3.4
historical,1995,4109,4.35,5.43,3.76
historical,1995,4110,4.35,5.43,3.76
historical,1995,4111,3.13,3.7,2.75
historical,1995,4112,3.62,4.35,3.15
historical,1995,4113,3.38,4.02,2.95
historical,1995,4114,3.98,4.72,3.5
historical,1995,4115,4.72,5.85,4.12
historical,1995,4116,4.72,5.85,4.12
historical,1995,4117,3.98,4.72,3.5
historical,1995,4118,4.92,6,4.34
historical,1995,4119,3.62,4.35,3.15
historical,1995,4120,3.13,3.7,2.75
