file_grid,file_scenario,file_period,geo_name,cent_lat,cent_long,ensmean,ensmax,ensmin
AUS-44,rcp45diff,2050,4035,-27.3528726,152.9816573,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4036,-27.3063905,153.0198958,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4037,-27.3399782,152.9369916,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4051,-27.4278623,152.9897784,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4053,-27.3983212,152.9889346,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4054,-27.4047393,152.9530152,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4055,-27.3907767,152.9302435,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4059,-27.4506458,153.0072524,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4060,-27.4431217,152.9839543,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4061,-27.4457919,152.9415031,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4064,-27.4629925,152.9997444,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4065,-27.4600562,152.9779214,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4066,-27.4760762,152.9588702,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4067,-27.4991259,153.0034494,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4068,-27.5047387,152.9785328,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4069,-27.4947453,152.8891033,6.76,9.47,4.38
AUS-44,rcp45diff,2050,4070,-27.5574846,152.8713586,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4073,-27.5460702,152.9522002,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4074,-27.551222,152.9263429,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4075,-27.5478109,152.9789687,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4076,-27.5824087,152.9284995,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4077,-27.595346,152.9720153,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4078,-27.6201094,152.9586038,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4101,-27.482569,153.0138168,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4102,-27.4936538,153.0338822,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4103,-27.5106868,153.0298744,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4104,-27.5137782,153.0133842,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4105,-27.5318149,153.0173397,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4106,-27.550949,153.0017853,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4107,-27.5497688,153.0328932,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4108,-27.5672091,153.0234627,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4109,-27.581861,153.0586864,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4110,-27.6119057,153.0090012,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4111,-27.5486242,153.0533947,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4112,-27.606846,153.0936515,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4113,-27.588079,153.0849928,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4114,-27.6462594,153.1092681,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4115,-27.6335469,153.0309512,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4116,-27.6304465,153.0559084,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4117,-27.6439285,153.0830157,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4118,-27.6701444,153.0371549,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4119,-27.608851,153.1113141,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4120,-27.507184,153.0477368,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4121,-27.5243801,153.0571559,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4122,-27.5426393,153.0908661,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4123,-27.5787285,153.1254815,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4124,-27.7287519,152.9358693,6.23,8.33,3.72
AUS-44,rcp45diff,2050,4125,-27.7246686,153.0469787,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4127,-27.6261708,153.1484979,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4128,-27.656985,153.1750648,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4129,-27.6844272,153.186412,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4130,-27.6687429,153.2384152,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4131,-27.6703586,153.1387552,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4132,-27.6815649,153.0913783,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4133,-27.7265145,153.1021321,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4151,-27.4990497,153.0615042,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4152,-27.5032518,153.1001089,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4153,-27.5091151,153.1337868,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4154,-27.488763,153.1655276,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4155,-27.5166134,153.1681945,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4156,-27.5604754,153.1575831,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4157,-27.5658395,153.2016002,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4158,-27.4844337,153.2007123,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4159,-27.4996089,153.21021,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4160,-27.500192,153.2456146,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4161,-27.532447,153.2289177,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4163,-27.5329498,153.2672703,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4164,-27.5676641,153.2608966,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4165,-27.6284969,153.263394,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4169,-27.480775,153.0425517,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4170,-27.4705633,153.0796468,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4171,-27.4549908,153.0615542,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4172,-27.4539875,153.108182,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4173,-27.473402,153.127038,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4174,-27.4465229,153.1314316,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4178,-27.4473438,153.2237464,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4179,-27.4649185,153.1749933,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4184,-27.6256689,153.3709279,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4205,-27.6870731,153.1566356,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4207,-27.7651379,153.2002424,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4208,-27.7743165,153.3181705,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4209,-27.8378292,153.3176877,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4210,-27.9122246,153.2548271,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4211,-28.1285263,153.2244422,2.78,4.03,1.22
AUS-44,rcp45diff,2050,4212,-27.8874929,153.3465475,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4213,-28.1352623,153.3187713,2.78,4.03,1.22
AUS-44,rcp45diff,2050,4214,-27.9617182,153.365391,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4216,-27.8765378,153.4028591,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4223,-28.1935496,153.4125458,0.89,1.7,-0.05
AUS-44,rcp45diff,2050,4226,-28.059225,153.38697,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4228,-28.1801807,153.3722932,0.89,1.7,-0.05
AUS-44,rcp45diff,2050,4270,-27.8707572,153.1347204,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4272,-27.9422138,153.1936789,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4275,-28.070178,153.1451112,2.78,4.03,1.22
AUS-44,rcp45diff,2050,4280,-27.8107803,153.0139434,4.67,6.35,2.5
AUS-44,rcp45diff,2050,4285,-28.0551204,152.9487228,5.22,6.94,2.99
AUS-44,rcp45diff,2050,4287,-28.2670706,152.8068521,2.18,3.28,0.7
AUS-44,rcp45diff,2050,4300,-27.6623764,152.8990582,3.41,5.08,1.55
AUS-44,rcp45diff,2050,4301,-27.6336029,152.8568869,6.06,8.43,3.75
AUS-44,rcp45diff,2050,4303,-27.6024701,152.8373061,6.76,9.47,4.38
AUS-44,rcp45diff,2050,4304,-27.6086885,152.8039232,11.37,15.15,8.15
AUS-44,rcp45diff,2050,4305,-27.6592753,152.7502348,11.61,15,8.1
AUS-44,rcp45diff,2050,4306,-27.5411124,152.7202018,7.39,9.81,4.48
AUS-44,rcp45diff,2050,4307,-27.8159277,152.6242211,11.86,14.85,8.05
AUS-44,rcp45diff,2050,4309,-28.0195018,152.5191418,7.67,9.85,4.75
AUS-44,rcp45diff,2050,4310,-28.088826,152.6666186,6.67,8.68,4
AUS-44,rcp45diff,2050,4311,-27.3810244,152.4577174,11.1,13.9,7.27
AUS-44,rcp45diff,2050,4312,-27.2072582,152.4556175,10.62,13,7.04
AUS-44,rcp45diff,2050,4313,-27.1182606,152.3679439,10.37,12.28,6.67
AUS-44,rcp45diff,2050,4314,-26.8154458,152.2025487,7.03,8.36,3.9
AUS-44,rcp45diff,2050,4340,-27.7524997,152.5101397,11.61,15,8.1
AUS-44,rcp45diff,2050,4341,-27.7136662,152.3824273,11.05,13.55,7.79
AUS-44,rcp45diff,2050,4342,-27.5518623,152.3858138,13.2,16.4,9.35
AUS-44,rcp45diff,2050,4343,-27.6977424,152.2519021,11.05,13.55,7.79
AUS-44,rcp45diff,2050,4344,-27.5784711,152.1017873,10.48,12.1,7.48
AUS-44,rcp45diff,2050,4346,-27.5597532,152.5901793,11.37,15.15,8.15
AUS-44,rcp45diff,2050,4347,-27.6167507,152.1766229,10.48,12.1,7.48
AUS-44,rcp45diff,2050,4350,-27.5738454,151.8784525,15.39,17.6,10.45
AUS-44,rcp45diff,2050,4352,-27.7730834,151.6291879,14.78,16.49,10.07
AUS-44,rcp45diff,2050,4353,-27.1544891,151.8802104,11.96,13.42,8.45
AUS-44,rcp45diff,2050,4354,-27.2955178,151.8610593,12.9,14.45,8.92
AUS-44,rcp45diff,2050,4355,-27.1429505,152.0661092,12.1,13.98,8.45
AUS-44,rcp45diff,2050,4356,-27.6582772,151.549532,18.26,20.22,11.83
AUS-44,rcp45diff,2050,4357,-27.9847513,151.113383,20.09,22.2,13.89
AUS-44,rcp45diff,2050,4358,-27.7767332,151.8109296,13.4,15.04,8.87
AUS-44,rcp45diff,2050,4359,-27.7925776,152.0221248,11.41,12.47,7.3
AUS-44,rcp45diff,2050,4360,-27.8419083,151.8934814,11.41,12.47,7.3
AUS-44,rcp45diff,2050,4361,-27.9291914,151.9064013,11.41,12.47,7.3
AUS-44,rcp45diff,2050,4362,-28.0232786,152.0629522,11.56,13.27,7.55
AUS-44,rcp45diff,2050,4363,-27.683192,151.7354212,16.32,17.97,10.27
AUS-44,rcp45diff,2050,4364,-27.7161772,151.4289173,18.26,20.22,11.83
AUS-44,rcp45diff,2050,4365,-28.0214823,151.6206094,16.89,18.4,10.2
AUS-44,rcp45diff,2050,4370,-28.2179444,152.0174723,9.16,10.66,5.78
AUS-44,rcp45diff,2050,4371,-28.1793272,152.3189091,7.41,9.1,4.89
AUS-44,rcp45diff,2050,4372,-28.3013282,152.2399937,8.36,10.15,5.65
AUS-44,rcp45diff,2050,4373,-28.3200491,152.3539526,5.92,7.5,3.55
AUS-44,rcp45diff,2050,4374,-28.4094522,151.8696149,8.39,9.65,5.3
AUS-44,rcp45diff,2050,4375,-28.5234968,151.9456321,8.36,10.15,5.65
AUS-44,rcp45diff,2050,4376,-28.5528022,151.9327,8.36,10.15,5.65
AUS-44,rcp45diff,2050,4377,-28.5465191,152.0297329,5.28,6.5,3.5
AUS-44,rcp45diff,2050,4378,-28.6154336,151.9330229,6.38,7.4,4.33
AUS-44,rcp45diff,2050,4380,-28.7200949,151.6997794,10.62,12,7.65
AUS-44,rcp45diff,2050,4381,-28.752475,151.8757837,5.38,6.02,3.68
AUS-44,rcp45diff,2050,4382,-28.852629,151.7994179,5.38,6.02,3.68
AUS-44,rcp45diff,2050,4383,-28.9249177,151.9480081,5.38,6.02,3.68
AUS-44,rcp45diff,2050,4384,-28.737536,151.1792383,28.11,31.7,21.9
AUS-44,rcp45diff,2050,4385,-28.8147224,151.1154412,19.86,22.49,15.11
AUS-44,rcp45diff,2050,4387,-28.4602728,151.1576907,19.67,21.99,14.11
AUS-44,rcp45diff,2050,4388,-28.5662379,150.6035268,29.71,33.71,24.07
AUS-44,rcp45diff,2050,4390,-28.2320305,150.383953,27.95,31.41,21.47
AUS-44,rcp45diff,2050,4400,-27.4966994,151.7976088,15.39,17.6,10.45
AUS-44,rcp45diff,2050,4401,-27.39931,151.714302,14.15,15.83,9.78
AUS-44,rcp45diff,2050,4402,-26.958322,151.8250072,10.42,11.3,7.4
AUS-44,rcp45diff,2050,4403,-27.3376632,151.5460576,16.52,18.18,11.25
AUS-44,rcp45diff,2050,4404,-27.2670645,151.4535239,18.52,20.26,12.67
AUS-44,rcp45diff,2050,4405,-27.2367483,151.0876642,20.14,22.23,14.44
AUS-44,rcp45diff,2050,4406,-27.4695077,150.502799,26.37,29.16,20.24
AUS-44,rcp45diff,2050,4407,-27.6060165,151.0115577,24.25,26.93,17.62
AUS-44,rcp45diff,2050,4408,-26.8357337,151.3554895,16.6,17.59,11.84
AUS-44,rcp45diff,2050,4410,-26.6543098,151.1928975,15.11,15.77,10.97
AUS-44,rcp45diff,2050,4411,-26.8521908,150.9616318,22.14,23.2,15.85
AUS-44,rcp45diff,2050,4412,-26.8701105,150.8197269,25.14,27.2,18.96
AUS-44,rcp45diff,2050,4413,-26.3799886,150.666182,27.14,29.22,22.35
AUS-44,rcp45diff,2050,4415,-26.5089493,150.2292014,29.05,31.54,24.39
AUS-44,rcp45diff,2050,4416,-26.9554275,149.9596471,31.42,34.53,26.49
AUS-44,rcp45diff,2050,4417,-27.2015641,149.1330406,33.79,35.42,30.38
AUS-44,rcp45diff,2050,4418,-26.2594663,150.0904798,32.43,34.65,28.1
AUS-44,rcp45diff,2050,4419,-25.9522566,149.9809335,30.04,31.76,26.96
AUS-44,rcp45diff,2050,4420,-25.4017773,149.5092568,33.46,35.17,31.62
AUS-44,rcp45diff,2050,4421,-27.2587057,150.4758159,29.93,33.36,23.75
AUS-44,rcp45diff,2050,4422,-27.6151125,149.727625,31.56,35.17,25.71
AUS-44,rcp45diff,2050,4423,-27.357672,149.503767,32.75,35.2,28.27
AUS-44,rcp45diff,2050,4424,-26.65132,149.9473595,32.67,35.75,28.34
AUS-44,rcp45diff,2050,4425,-26.6259818,149.7695484,33.05,35.86,29.47
AUS-44,rcp45diff,2050,4426,-26.5135406,149.5659225,34.37,36.8,31.52
AUS-44,rcp45diff,2050,4427,-26.4219357,149.3894521,35.33,37.88,33.21
AUS-44,rcp45diff,2050,4428,-26.4686683,149.2059153,34.98,37.23,32.77
AUS-44,rcp45diff,2050,4454,-25.6602091,148.7022478,27.74,30.38,23.94
AUS-44,rcp45diff,2050,4455,-26.6961973,148.6560154,33.38,34.76,30.71
AUS-44,rcp45diff,2050,4461,-26.6416322,148.3714157,34.21,35.1,33.1
AUS-44,rcp45diff,2050,4462,-26.5312242,148.207125,32.88,34.38,31.15
AUS-44,rcp45diff,2050,4465,-26.2327926,147.9072557,32.37,33.78,29.06
AUS-44,rcp45diff,2050,4467,-26.3417922,147.4531397,34.57,34.68,32.08
AUS-44,rcp45diff,2050,4468,-26.6925402,146.9460758,36.3,35.51,34.21
AUS-44,rcp45diff,2050,4470,-26.3138334,146.1503091,38.87,36.95,38.39
AUS-44,rcp45diff,2050,4472,-24.5905724,145.4459007,43.81,39.94,45.25
AUS-44,rcp45diff,2050,4474,-25.9275635,144.7999439,40.53,37.73,40.48
AUS-44,rcp45diff,2050,4477,-25.3590707,147.1564771,32.9,33.65,30.38
AUS-44,rcp45diff,2050,4478,-25.0503853,146.2634233,41.04,39.11,40.96
AUS-44,rcp45diff,2050,4479,-26.6568681,145.5347297,37.84,36.18,36.64
AUS-44,rcp45diff,2050,4480,-26.5418005,143.4723162,36.61,36.58,35.9
AUS-44,rcp45diff,2050,4481,-25.566285,141.713791,35.56,35.23,36.03
AUS-44,rcp45diff,2050,4482,-25.4070947,139.1598557,33.34,32.96,33.68
AUS-44,rcp45diff,2050,4486,-28.6434072,147.9357247,32.38,33.89,27.05
AUS-44,rcp45diff,2050,4487,-27.8843382,148.5650025,32.5,33.89,27.85
AUS-44,rcp45diff,2050,4488,-27.8662142,147.3774274,33.49,34.51,28.63
AUS-44,rcp45diff,2050,4489,-27.2776149,146.0725117,35.69,36.32,32.96
AUS-44,rcp45diff,2050,4490,-28.1227091,145.9075013,34.45,36.07,30.24
AUS-44,rcp45diff,2050,4491,-28.212028,145.0170885,34.47,35.99,30.45
AUS-44,rcp45diff,2050,4492,-27.9730486,142.4947483,33.49,34.27,32.19
AUS-44,rcp45diff,2050,4493,-28.8049915,144.3475335,33.63,35.55,29.94
AUS-44,rcp45diff,2050,4494,-28.2221275,149.6247688,31.31,35.07,24.62
AUS-44,rcp45diff,2050,4496,-28.4851439,149.3489901,31.57,34.01,25.13
AUS-44,rcp45diff,2050,4497,-28.5078328,148.9182919,31.93,33.11,26.41
AUS-44,rcp45diff,2050,4498,-28.3748883,149.8507792,31.35,35.13,25.04
AUS-44,rcp45diff,2050,4500,-27.3016102,152.9324539,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4501,-27.2818778,152.9859538,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4502,-27.2649811,152.9724066,2.15,3.8,0.6
AUS-44,rcp45diff,2050,4503,-27.2400444,152.961989,1.98,3.55,0.2
AUS-44,rcp45diff,2050,4504,-27.1867514,152.9309803,1.82,3.3,-0.2
AUS-44,rcp45diff,2050,4505,-27.148607,152.9845842,1.82,3.3,-0.2
AUS-44,rcp45diff,2050,4506,-27.1335906,152.9233597,1.82,3.3,-0.2
AUS-44,rcp45diff,2050,4507,-26.9885188,153.1357172,1.82,3.3,-0.2
AUS-44,rcp45diff,2050,4508,-27.1826875,153.0164134,1.82,3.3,-0.2
AUS-44,rcp45diff,2050,4509,-27.2328015,153.0312206,1.98,3.55,0.2
AUS-44,rcp45diff,2050,4510,-27.0742108,152.9702453,4.36,6.1,1.45
AUS-44,rcp45diff,2050,4511,-27.0719003,153.0794452,1.82,3.3,-0.2
AUS-44,rcp45diff,2050,4512,-27.0261981,152.855446,4.36,6.1,1.45
AUS-44,rcp45diff,2050,4514,-26.9461432,152.7288721,3.99,5.43,1.2
AUS-44,rcp45diff,2050,4515,-26.7555811,152.4785857,6.31,7.72,3.08
AUS-44,rcp45diff,2050,4516,-27.0003604,152.9614222,1.82,3.3,-0.2
AUS-44,rcp45diff,2050,4517,-26.9507404,152.9700557,1.82,3.3,-0.2
AUS-44,rcp45diff,2050,4518,-26.9054024,152.9379038,1.82,3.3,-0.2
AUS-44,rcp45diff,2050,4519,-26.8597156,152.962109,1.85,3.07,-0.15
AUS-44,rcp45diff,2050,4520,-27.3252609,152.8308794,5.56,7.79,2.91
AUS-44,rcp45diff,2050,4521,-27.1517747,152.7664809,6.69,9.12,3.68
AUS-44,rcp45diff,2050,4550,-26.8082257,152.9823116,1.85,3.07,-0.15
AUS-44,rcp45diff,2050,4551,-26.7995652,153.0864245,1.85,3.07,-0.15
AUS-44,rcp45diff,2050,4552,-26.7373701,152.7585138,3.46,4.79,0.88
AUS-44,rcp45diff,2050,4553,-26.758532,153.0029076,1.85,3.07,-0.15
AUS-44,rcp45diff,2050,4554,-26.7306678,152.9664282,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4555,-26.6932723,152.9490371,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4556,-26.6976961,153.0528441,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4557,-26.6959254,153.1058018,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4558,-26.6534776,153.0785943,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4559,-26.6571154,152.9785132,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4560,-26.6107386,152.9297453,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4561,-26.5443169,152.9905493,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4562,-26.48516,152.9156683,2.57,3.48,0.3
AUS-44,rcp45diff,2050,4563,-26.4275786,152.8812064,2.57,3.48,0.3
AUS-44,rcp45diff,2050,4564,-26.6062221,153.0816902,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4565,-26.298288,153.0029407,2.07,3,0.07
AUS-44,rcp45diff,2050,4566,-26.4232003,153.061004,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4567,-26.4055274,153.0961816,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4568,-26.3653614,152.8513852,2.47,3.37,0.28
AUS-44,rcp45diff,2050,4569,-26.3404026,152.8126741,4.27,5.53,1.57
AUS-44,rcp45diff,2050,4570,-26.1694821,152.5970433,4.79,6.39,1.83
AUS-44,rcp45diff,2050,4571,-26.227582,152.9293243,2.27,3.15,0.25
AUS-44,rcp45diff,2050,4572,-26.6707535,153.1040396,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4573,-26.5099797,153.0760495,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4574,-26.6143094,152.7218037,2.57,3.48,0.3
AUS-44,rcp45diff,2050,4575,-26.7268636,153.1254965,1.88,2.85,-0.1
AUS-44,rcp45diff,2050,4580,-25.9864797,153.0037497,1.97,2.7,0.1
AUS-44,rcp45diff,2050,4581,-25.2715011,153.1412861,1.97,2.7,0.1
AUS-44,rcp45diff,2050,4600,-26.0809676,152.2397224,9.07,11.7,4.93
AUS-44,rcp45diff,2050,4601,-26.1093161,152.0877636,10.46,12.58,7.03
AUS-44,rcp45diff,2050,4605,-26.1444003,151.8920317,14.35,16.86,10.91
AUS-44,rcp45diff,2050,4606,-26.2688605,151.8000639,14.12,16.35,10.4
AUS-44,rcp45diff,2050,4608,-26.3726491,151.819036,11.87,13.63,8.36
AUS-44,rcp45diff,2050,4610,-26.5295028,151.5529103,14.62,15.93,10.7
AUS-44,rcp45diff,2050,4611,-26.1761475,151.7632585,14.12,16.35,10.4
AUS-44,rcp45diff,2050,4612,-26.0010979,151.6263284,19.14,21.88,15.9
AUS-44,rcp45diff,2050,4613,-26.1805763,151.3840345,17.03,18.98,13.05
AUS-44,rcp45diff,2050,4614,-26.8472109,151.9312673,9.87,10.92,6.75
AUS-44,rcp45diff,2050,4615,-26.6445391,151.9628639,10.39,11.77,7.03
AUS-44,rcp45diff,2050,4620,-25.6545223,152.2811885,6.12,8.38,2.18
AUS-44,rcp45diff,2050,4621,-25.5037221,152.0358992,7.59,10.24,3.28
AUS-44,rcp45diff,2050,4625,-25.6149433,151.642553,14.86,17.75,10.92
AUS-44,rcp45diff,2050,4626,-25.7804247,151.0962716,21.85,23.88,17.82
AUS-44,rcp45diff,2050,4627,-25.3642866,150.8347846,21.52,23.81,17.48
AUS-44,rcp45diff,2050,4630,-24.8553286,151.0843864,13.03,15.03,10.1
AUS-44,rcp45diff,2050,4650,-25.6424695,152.6377477,5.61,7.54,1.95
AUS-44,rcp45diff,2050,4655,-25.372214,152.8250716,2.65,3.52,-0.02
AUS-44,rcp45diff,2050,4659,-25.2981873,152.6097791,3.61,4.8,0
AUS-44,rcp45diff,2050,4660,-25.2077419,152.3333053,6.49,8.4,2.17
AUS-44,rcp45diff,2050,4662,-25.3536554,152.575935,3.61,4.8,0
AUS-44,rcp45diff,2050,4670,-24.8559861,152.2346122,5.12,6.5,1.68
AUS-44,rcp45diff,2050,4671,-25.053535,151.7635659,8.75,10.88,4.76
AUS-44,rcp45diff,2050,4673,-24.7169954,152.0609369,2.44,2.7,0.08
AUS-44,rcp45diff,2050,4674,-24.5398197,151.8751334,2.38,2.79,0.33
AUS-44,rcp45diff,2050,4676,-24.5949362,151.6348654,2.38,2.79,0.33
AUS-44,rcp45diff,2050,4677,-24.2981065,151.6890634,1.61,1.7,0.45
AUS-44,rcp45diff,2050,4678,-24.1751073,151.5264913,2.19,2.6,0.7
AUS-44,rcp45diff,2050,4680,-24.1401068,151.1394729,7.61,9.23,4.51
AUS-44,rcp45diff,2050,4694,-23.7778939,151.0946691,6.92,8.6,2
AUS-44,rcp45diff,2050,4695,-23.7817791,150.9587864,6.92,8.6,2
AUS-44,rcp45diff,2050,4697,-23.8313627,150.7750083,12.11,15.28,6.5
AUS-44,rcp45diff,2050,4699,-23.6524966,150.6472389,14.7,18.62,8.75
AUS-44,rcp45diff,2050,4700,-23.3578187,150.5967066,10.98,14.95,4.25
AUS-44,rcp45diff,2050,4701,-23.3528214,150.61518,8.62,12.22,2.5
AUS-44,rcp45diff,2050,4702,-23.843056,149.30186,29.97,32.62,26.85
AUS-44,rcp45diff,2050,4703,-23.0057134,150.6673884,4.8,7.58,0.67
AUS-44,rcp45diff,2050,4704,-23.1261873,150.3890144,6.27,9.5,0.75
AUS-44,rcp45diff,2050,4705,-22.7641817,149.1618332,24.4,29.03,19.37
AUS-44,rcp45diff,2050,4706,-22.6437382,149.6798881,8.86,13.5,3.69
AUS-44,rcp45diff,2050,4707,-22.230085,149.4060041,9.07,14.34,3.2
AUS-44,rcp45diff,2050,4709,-23.0335614,148.3519668,41.88,46.05,40.77
AUS-44,rcp45diff,2050,4711,-23.2723777,150.4635266,6.27,9.5,0.75
AUS-44,rcp45diff,2050,4712,-23.6843021,149.6792778,34.47,37.74,33.59
AUS-44,rcp45diff,2050,4713,-24.1359186,149.446189,35.78,37.8,35.1
AUS-44,rcp45diff,2050,4714,-23.7208272,150.3947186,20.2,24.35,15.6
AUS-44,rcp45diff,2050,4715,-24.4008628,150.5224764,23.65,25.84,21.88
AUS-44,rcp45diff,2050,4716,-24.5893017,150.6654812,16.8,19.12,14.27
AUS-44,rcp45diff,2050,4717,-23.485423,148.7912157,39.92,44.1,39.04
AUS-44,rcp45diff,2050,4718,-24.7065078,149.524143,33.64,35.42,32.66
AUS-44,rcp45diff,2050,4719,-25.0784766,150.2113282,27.59,29.44,24.93
AUS-44,rcp45diff,2050,4720,-23.9379448,147.5469098,39.79,40.8,36.55
AUS-44,rcp45diff,2050,4721,-22.3770807,147.0763994,45.41,46.06,43.1
AUS-44,rcp45diff,2050,4722,-24.3447268,147.7871642,36.73,38.43,33.6
AUS-44,rcp45diff,2050,4723,-23.0844015,148.1068612,41.54,44.89,39.43
AUS-44,rcp45diff,2050,4724,-23.6181944,146.6978422,42.4,41.35,39.69
AUS-44,rcp45diff,2050,4725,-23.6169841,145.3366341,45.51,40.99,46.69
AUS-44,rcp45diff,2050,4726,-22.4436211,145.4116833,46.9,44.69,44.99
AUS-44,rcp45diff,2050,4727,-23.6603635,144.5458143,43.21,37.65,45.82
AUS-44,rcp45diff,2050,4728,-23.264652,146.0838808,44.91,43.17,43.02
AUS-44,rcp45diff,2050,4730,-23.7065211,143.3078857,40.99,37.07,42.95
AUS-44,rcp45diff,2050,4731,-24.5714145,144.1641843,42.07,37.49,44.47
AUS-44,rcp45diff,2050,4732,-22.5193545,144.4869614,45.05,40.82,45.68
